"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 23 17:45:30 GMT 2021","Thu Dec 23 17:45:30 GMT 2021","1","Regression Suite","Chrome Test","TestYaml","TestYaml","testYaml","testYaml",""
"passed","Thu Dec 23 17:45:32 GMT 2021","Thu Dec 23 17:45:33 GMT 2021","1188","Regression Suite","Chrome Test","TestRest","TestRest","test_delete_user","test_delete_user",""
"passed","Thu Dec 23 17:45:30 GMT 2021","Thu Dec 23 17:45:30 GMT 2021","15","Regression Suite","Chrome Test","TestJson","TestJson","testJsonPath","testJsonPath",""
"passed","Thu Dec 23 17:45:30 GMT 2021","Thu Dec 23 17:45:30 GMT 2021","3","Regression Suite","Chrome Test","TestJson","TestJson","testScreenshot","testScreenshot",""
"passed","Thu Dec 23 17:45:30 GMT 2021","Thu Dec 23 17:45:30 GMT 2021","1","Regression Suite","Chrome Test","TestYaml","TestYaml","testContainers","testContainers",""
"passed","Thu Dec 23 17:45:35 GMT 2021","Thu Dec 23 17:45:36 GMT 2021","392","Regression Suite","Chrome Test","TestRest","TestRest","test_resolve_vars","test_resolve_vars",""
"passed","Thu Dec 23 17:45:31 GMT 2021","Thu Dec 23 17:45:31 GMT 2021","1","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_two","testTwo_two",""
"passed","Thu Dec 23 17:45:30 GMT 2021","Thu Dec 23 17:45:30 GMT 2021","1","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_four","testTwo_four",""
"passed","Thu Dec 23 17:45:31 GMT 2021","Thu Dec 23 17:45:31 GMT 2021","1","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_one","testTwo_one",""
"passed","Thu Dec 23 17:45:30 GMT 2021","Thu Dec 23 17:45:30 GMT 2021","0","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_five","testTwo_five",""
"passed","Thu Dec 23 17:45:30 GMT 2021","Thu Dec 23 17:45:30 GMT 2021","1","Regression Suite","Chrome Test","XelTest","XelTest","test1","test1",""
"passed","Thu Dec 23 17:45:30 GMT 2021","Thu Dec 23 17:45:30 GMT 2021","4","Regression Suite","Chrome Test","TestYaml","TestYaml","testContainers","testContainers",""
"passed","Thu Dec 23 17:45:34 GMT 2021","Thu Dec 23 17:45:34 GMT 2021","258","Regression Suite","Chrome Test","TestRest","TestRest","test_get_user_array","map response to model",""
