"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 26 16:20:15 GMT 2021","Sun Dec 26 16:20:15 GMT 2021","3","Regression Suite","Chrome Test","TestJson","TestJson","testThree_two","testThree_two",""
"passed","Sun Dec 26 16:20:21 GMT 2021","Sun Dec 26 16:20:21 GMT 2021","466","Regression Suite","Chrome Test","TestRest","TestRest","test_post_user","test_post_user",""
"passed","Sun Dec 26 16:20:25 GMT 2021","Sun Dec 26 16:20:25 GMT 2021","28","Regression Suite","Chrome Test","TestHome","TestHome","testJQuery","testJQuery",""
"passed","Sun Dec 26 16:20:16 GMT 2021","Sun Dec 26 16:20:16 GMT 2021","2","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_two","testTwo_two",""
"passed","Sun Dec 26 16:20:21 GMT 2021","Sun Dec 26 16:20:21 GMT 2021","22","Regression Suite","Chrome Test","TestRest","TestRest","test_read_json_file","json-server users",""
"passed","Sun Dec 26 16:20:15 GMT 2021","Sun Dec 26 16:20:15 GMT 2021","4","Regression Suite","Chrome Test","TestJson","TestJson","testThree_two","testThree_two",""
"passed","Sun Dec 26 16:20:15 GMT 2021","Sun Dec 26 16:20:15 GMT 2021","6","Regression Suite","Chrome Test","TestJson","TestJson","testScreenshot","testScreenshot",""
"passed","Sun Dec 26 16:20:20 GMT 2021","Sun Dec 26 16:20:21 GMT 2021","407","Regression Suite","Chrome Test","TestRest","TestRest","test_patch_user","test_patch_user",""
"passed","Sun Dec 26 16:20:18 GMT 2021","Sun Dec 26 16:20:18 GMT 2021","269","Regression Suite","Chrome Test","TestRest","TestRest","test_get_method_no_body","json-server users",""
"passed","Sun Dec 26 16:20:16 GMT 2021","Sun Dec 26 16:20:16 GMT 2021","2","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_four","testTwo_four",""
"passed","Sun Dec 26 16:20:25 GMT 2021","Sun Dec 26 16:20:25 GMT 2021","85","Regression Suite","Chrome Test","TestHome","TestHome","testFakeGenerator","testFakeGenerator",""
"passed","Sun Dec 26 16:20:20 GMT 2021","Sun Dec 26 16:20:20 GMT 2021","423","Regression Suite","Chrome Test","TestRest","TestRest","test_get_users","test_get_users",""
"passed","Sun Dec 26 16:20:18 GMT 2021","Sun Dec 26 16:20:19 GMT 2021","924","Regression Suite","Chrome Test","TestRest","TestRest","test_get_single_user","test_get_single_user",""
"passed","Sun Dec 26 16:20:21 GMT 2021","Sun Dec 26 16:20:21 GMT 2021","342","Regression Suite","Chrome Test","TestRest","TestRest","test_post_method_body","json-server users",""
"passed","Sun Dec 26 16:20:16 GMT 2021","Sun Dec 26 16:20:16 GMT 2021","1","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_three","testTwo_three",""
"passed","Sun Dec 26 16:20:22 GMT 2021","Sun Dec 26 16:20:24 GMT 2021","2316","Regression Suite","Chrome Test","TestWait","TestWait","testColorWait","testColorWait",""
"passed","Sun Dec 26 16:20:15 GMT 2021","Sun Dec 26 16:20:15 GMT 2021","1","Regression Suite","Chrome Test","TestYaml","TestYaml","testYaml","testYaml",""
"passed","Sun Dec 26 16:20:15 GMT 2021","Sun Dec 26 16:20:15 GMT 2021","1","Regression Suite","Chrome Test","TestYaml","TestYaml","testYaml","testYaml",""
"passed","Sun Dec 26 16:20:21 GMT 2021","Sun Dec 26 16:20:22 GMT 2021","459","Regression Suite","Chrome Test","TestRest","TestRest","test_resolve_vars","test_resolve_vars",""
"passed","Sun Dec 26 16:20:15 GMT 2021","Sun Dec 26 16:20:15 GMT 2021","1","Regression Suite","Chrome Test","TestYaml","TestYaml","testContainers","testContainers",""
"passed","Sun Dec 26 16:20:15 GMT 2021","Sun Dec 26 16:20:15 GMT 2021","15","Regression Suite","Chrome Test","TestJson","TestJson","testJsonPath","testJsonPath",""
"passed","Sun Dec 26 16:20:16 GMT 2021","Sun Dec 26 16:20:16 GMT 2021","2","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_three","testTwo_three",""
"passed","Sun Dec 26 16:20:25 GMT 2021","Sun Dec 26 16:20:25 GMT 2021","346","Regression Suite","Chrome Test","TestHome","TestHome","testJscript","testJscript",""
"passed","Sun Dec 26 16:20:15 GMT 2021","Sun Dec 26 16:20:15 GMT 2021","0","Regression Suite","Chrome Test","XelTest","XelTest","test1","test1",""
"passed","Sun Dec 26 16:20:22 GMT 2021","Sun Dec 26 16:20:22 GMT 2021","0","Regression Suite","Chrome Test","TestWait","TestWait","test1","test1",""
"passed","Sun Dec 26 16:20:16 GMT 2021","Sun Dec 26 16:20:16 GMT 2021","1","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_five","testTwo_five",""
"passed","Sun Dec 26 16:20:16 GMT 2021","Sun Dec 26 16:20:16 GMT 2021","1","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_two","testTwo_two",""
"passed","Sun Dec 26 16:20:17 GMT 2021","Sun Dec 26 16:20:18 GMT 2021","1233","Regression Suite","Chrome Test","TestRest","TestRest","test_delete_user","test_delete_user",""
