"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 23 12:05:22 GMT 2021","Thu Dec 23 12:05:22 GMT 2021","14","Regression Suite","Chrome Test","TestJson","TestJson","testJsonPath","testJsonPath",""
"passed","Thu Dec 23 12:05:31 GMT 2021","Thu Dec 23 12:05:31 GMT 2021","2","Regression Suite","Chrome Test","TestHome","TestHome","test1","test1",""
"passed","Thu Dec 23 12:05:27 GMT 2021","Thu Dec 23 12:05:27 GMT 2021","299","Regression Suite","Chrome Test","TestRest","TestRest","test_patch_user","test_patch_user",""
"passed","Thu Dec 23 12:05:23 GMT 2021","Thu Dec 23 12:05:23 GMT 2021","1","Regression Suite","Chrome Test","XelTest","XelTest","test1","test1",""
"passed","Thu Dec 23 12:05:26 GMT 2021","Thu Dec 23 12:05:27 GMT 2021","464","Regression Suite","Chrome Test","TestRest","TestRest","test_get_user_array","map response to model",""
"passed","Thu Dec 23 12:05:28 GMT 2021","Thu Dec 23 12:05:31 GMT 2021","2286","Regression Suite","Chrome Test","TestWait","TestWait","testColorWait","testColorWait",""
"passed","Thu Dec 23 12:05:23 GMT 2021","Thu Dec 23 12:05:23 GMT 2021","0","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_two","testTwo_two",""
"passed","Thu Dec 23 12:05:28 GMT 2021","Thu Dec 23 12:05:28 GMT 2021","18","Regression Suite","Chrome Test","TestRest","TestRest","test_read_json_file","json-server users",""
"passed","Thu Dec 23 12:05:23 GMT 2021","Thu Dec 23 12:05:23 GMT 2021","1","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_five","testTwo_five",""
"passed","Thu Dec 23 12:05:23 GMT 2021","Thu Dec 23 12:05:23 GMT 2021","0","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_three","testTwo_three",""
"passed","Thu Dec 23 12:05:23 GMT 2021","Thu Dec 23 12:05:23 GMT 2021","3","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_four","testTwo_four",""
"passed","Thu Dec 23 12:05:23 GMT 2021","Thu Dec 23 12:05:23 GMT 2021","1","Regression Suite","Chrome Test","TestJson","TestJson","testThree_two","testThree_two",""
"passed","Thu Dec 23 12:05:31 GMT 2021","Thu Dec 23 12:05:31 GMT 2021","28","Regression Suite","Chrome Test","TestHome","TestHome","testJQuery","testJQuery",""
"passed","Thu Dec 23 12:05:23 GMT 2021","Thu Dec 23 12:05:23 GMT 2021","1","Regression Suite","Chrome Test","TestYaml","TestYaml","testYaml","testYaml",""
"passed","Thu Dec 23 12:05:23 GMT 2021","Thu Dec 23 12:05:23 GMT 2021","1","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_five","testTwo_five",""
"passed","Thu Dec 23 12:05:25 GMT 2021","Thu Dec 23 12:05:26 GMT 2021","268","Regression Suite","Chrome Test","TestRest","TestRest","test_get_method_no_body","json-server users",""
"passed","Thu Dec 23 12:05:23 GMT 2021","Thu Dec 23 12:05:23 GMT 2021","0","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_four","testTwo_four",""
"passed","Thu Dec 23 12:05:26 GMT 2021","Thu Dec 23 12:05:26 GMT 2021","781","Regression Suite","Chrome Test","TestRest","TestRest","test_get_single_user","test_get_single_user",""
"passed","Thu Dec 23 12:05:23 GMT 2021","Thu Dec 23 12:05:23 GMT 2021","1","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_three","testTwo_three",""
"passed","Thu Dec 23 12:05:23 GMT 2021","Thu Dec 23 12:05:23 GMT 2021","1","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_five","testTwo_five",""
"passed","Thu Dec 23 12:05:23 GMT 2021","Thu Dec 23 12:05:23 GMT 2021","1","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_one","testTwo_one",""
"passed","Thu Dec 23 12:05:23 GMT 2021","Thu Dec 23 12:05:23 GMT 2021","5","Regression Suite","Chrome Test","TestJson","TestJson","testScreenshot","testScreenshot",""
"passed","Thu Dec 23 12:05:23 GMT 2021","Thu Dec 23 12:05:23 GMT 2021","0","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_three","testTwo_three",""
"passed","Thu Dec 23 12:05:24 GMT 2021","Thu Dec 23 12:05:25 GMT 2021","1091","Regression Suite","Chrome Test","TestRest","TestRest","test_delete_user","test_delete_user",""
"passed","Thu Dec 23 12:05:23 GMT 2021","Thu Dec 23 12:05:23 GMT 2021","0","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_four","testTwo_four",""
"passed","Thu Dec 23 12:05:28 GMT 2021","Thu Dec 23 12:05:28 GMT 2021","23","Regression Suite","Chrome Test","TestRest","TestRest","test_put_user_object","json-server users",""
"passed","Thu Dec 23 12:05:31 GMT 2021","Thu Dec 23 12:05:31 GMT 2021","73","Regression Suite","Chrome Test","TestHome","TestHome","testFakeGenerator","testFakeGenerator",""
