"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 23 13:08:48 GMT 2021","Thu Dec 23 13:08:48 GMT 2021","0","Regression Suite","Chrome Test","TestJson","TestJson","testJsonPath","testJsonPath",""
"passed","Thu Dec 23 13:08:54 GMT 2021","Thu Dec 23 13:08:54 GMT 2021","295","Regression Suite","Chrome Test","TestRest","TestRest","test_post_method_body","json-server users",""
"passed","Thu Dec 23 13:08:50 GMT 2021","Thu Dec 23 13:08:51 GMT 2021","1257","Regression Suite","Chrome Test","TestRest","TestRest","test_delete_user","test_delete_user",""
"passed","Thu Dec 23 13:08:55 GMT 2021","Thu Dec 23 13:08:55 GMT 2021","42","Regression Suite","Chrome Test","TestRest","TestRest","test_read_json_file","json-server users",""
"passed","Thu Dec 23 13:08:48 GMT 2021","Thu Dec 23 13:08:48 GMT 2021","1","Regression Suite","Chrome Test","TestJson","TestJson","testThree_two","testThree_two",""
"passed","Thu Dec 23 13:08:48 GMT 2021","Thu Dec 23 13:08:48 GMT 2021","1","Regression Suite","Chrome Test","TestYaml","TestYaml","testContainers","testContainers",""
"passed","Thu Dec 23 13:08:58 GMT 2021","Thu Dec 23 13:08:58 GMT 2021","29","Regression Suite","Chrome Test","TestHome","TestHome","testJQuery","testJQuery",""
"passed","Thu Dec 23 13:08:49 GMT 2021","Thu Dec 23 13:08:49 GMT 2021","2","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_one","testTwo_one",""
"passed","Thu Dec 23 13:08:49 GMT 2021","Thu Dec 23 13:08:49 GMT 2021","1","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_four","testTwo_four",""
"passed","Thu Dec 23 13:08:48 GMT 2021","Thu Dec 23 13:08:48 GMT 2021","0","Regression Suite","Chrome Test","TestYaml","TestYaml","testYaml","testYaml",""
"passed","Thu Dec 23 13:08:48 GMT 2021","Thu Dec 23 13:08:48 GMT 2021","1","Regression Suite","Chrome Test","XelTest","XelTest","test1","test1",""
"passed","Thu Dec 23 13:08:48 GMT 2021","Thu Dec 23 13:08:48 GMT 2021","9","Regression Suite","Chrome Test","TestJson","TestJson","testJsonPath","testJsonPath",""
"passed","Thu Dec 23 13:08:49 GMT 2021","Thu Dec 23 13:08:49 GMT 2021","0","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_two","testTwo_two",""
"passed","Thu Dec 23 13:08:58 GMT 2021","Thu Dec 23 13:08:58 GMT 2021","0","Regression Suite","Chrome Test","TestHome","TestHome","test1","test1",""
"passed","Thu Dec 23 13:08:51 GMT 2021","Thu Dec 23 13:08:52 GMT 2021","288","Regression Suite","Chrome Test","TestRest","TestRest","test_get_method_no_body","json-server users",""
"passed","Thu Dec 23 13:08:55 GMT 2021","Thu Dec 23 13:08:55 GMT 2021","43","Regression Suite","Chrome Test","TestRest","TestRest","test_put_user_object","json-server users",""
