"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 23 11:42:47 GMT 2021","Thu Dec 23 11:42:47 GMT 2021","4","Regression Suite","Chrome Test","TestJson","TestJson","testThree_two","testThree_two",""
"passed","Thu Dec 23 11:42:47 GMT 2021","Thu Dec 23 11:42:47 GMT 2021","0","Regression Suite","Chrome Test","TestYaml","TestYaml","testYaml","testYaml",""
"passed","Thu Dec 23 11:42:50 GMT 2021","Thu Dec 23 11:42:50 GMT 2021","307","Regression Suite","Chrome Test","TestRest","TestRest","test_get_method_no_body","json-server users",""
"passed","Thu Dec 23 11:42:47 GMT 2021","Thu Dec 23 11:42:47 GMT 2021","4","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_five","testTwo_five",""
"passed","Thu Dec 23 11:42:47 GMT 2021","Thu Dec 23 11:42:47 GMT 2021","1","Regression Suite","Chrome Test","XelTest","XelTest","test1","test1",""
"passed","Thu Dec 23 11:42:53 GMT 2021","Thu Dec 23 11:42:53 GMT 2021","32","Regression Suite","Chrome Test","TestRest","TestRest","test_put_user_object","json-server users",""
"passed","Thu Dec 23 11:42:56 GMT 2021","Thu Dec 23 11:42:56 GMT 2021","55","Regression Suite","Chrome Test","TestHome","TestHome","testFakeGenerator","testFakeGenerator",""
"passed","Thu Dec 23 11:42:47 GMT 2021","Thu Dec 23 11:42:47 GMT 2021","10","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_four","testTwo_four",""
"passed","Thu Dec 23 11:42:53 GMT 2021","Thu Dec 23 11:42:53 GMT 2021","32","Regression Suite","Chrome Test","TestRest","TestRest","test_read_json_file","json-server users",""
"passed","Thu Dec 23 11:42:56 GMT 2021","Thu Dec 23 11:42:56 GMT 2021","25","Regression Suite","Chrome Test","TestHome","TestHome","testJQuery","testJQuery",""
"passed","Thu Dec 23 11:42:51 GMT 2021","Thu Dec 23 11:42:52 GMT 2021","354","Regression Suite","Chrome Test","TestRest","TestRest","test_patch_user","test_patch_user",""
"passed","Thu Dec 23 11:42:47 GMT 2021","Thu Dec 23 11:42:47 GMT 2021","5","Regression Suite","Chrome Test","TestJson","TestJson","testJsonPath","testJsonPath",""
"passed","Thu Dec 23 11:42:53 GMT 2021","Thu Dec 23 11:42:56 GMT 2021","2412","Regression Suite","Chrome Test","TestWait","TestWait","testColorWait","testColorWait",""
