"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 23 12:42:50 GMT 2021","Thu Dec 23 12:42:50 GMT 2021","10","Regression Suite","Chrome Test","TestJson","TestJson","testJsonPath","testJsonPath",""
"passed","Thu Dec 23 12:42:52 GMT 2021","Thu Dec 23 12:42:52 GMT 2021","3","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_two","testTwo_two",""
"passed","Thu Dec 23 12:42:51 GMT 2021","Thu Dec 23 12:42:51 GMT 2021","0","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_four","testTwo_four",""
"passed","Thu Dec 23 12:42:52 GMT 2021","Thu Dec 23 12:42:54 GMT 2021","1400","Regression Suite","Chrome Test","TestRest","TestRest","test_delete_user","test_delete_user",""
"passed","Thu Dec 23 12:42:51 GMT 2021","Thu Dec 23 12:42:51 GMT 2021","1","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_three","testTwo_three",""
"passed","Thu Dec 23 12:42:58 GMT 2021","Thu Dec 23 12:43:00 GMT 2021","2393","Regression Suite","Chrome Test","TestWait","TestWait","testColorWait","testColorWait",""
"passed","Thu Dec 23 12:42:51 GMT 2021","Thu Dec 23 12:42:51 GMT 2021","2","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_five","testTwo_five",""
"passed","Thu Dec 23 12:42:51 GMT 2021","Thu Dec 23 12:42:51 GMT 2021","0","Regression Suite","Chrome Test","TestYaml","TestYaml","testYaml","testYaml",""
"passed","Thu Dec 23 12:42:51 GMT 2021","Thu Dec 23 12:42:51 GMT 2021","2","Regression Suite","Chrome Test","TestJson","TestJson","testThree_two","testThree_two",""
"passed","Thu Dec 23 12:42:58 GMT 2021","Thu Dec 23 12:42:58 GMT 2021","0","Regression Suite","Chrome Test","TestWait","TestWait","test1","test1",""
"passed","Thu Dec 23 12:42:54 GMT 2021","Thu Dec 23 12:42:54 GMT 2021","250","Regression Suite","Chrome Test","TestRest","TestRest","test_get_method_no_body","json-server users",""
"passed","Thu Dec 23 12:42:51 GMT 2021","Thu Dec 23 12:42:51 GMT 2021","2","Regression Suite","Chrome Test","TestYaml","TestYaml","testContainers","testContainers",""
"passed","Thu Dec 23 12:42:51 GMT 2021","Thu Dec 23 12:42:51 GMT 2021","1","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_one","testTwo_one",""
"passed","Thu Dec 23 12:42:56 GMT 2021","Thu Dec 23 12:42:56 GMT 2021","472","Regression Suite","Chrome Test","TestRest","TestRest","test_patch_user","test_patch_user",""
"passed","Thu Dec 23 12:42:51 GMT 2021","Thu Dec 23 12:42:51 GMT 2021","1","Regression Suite","Chrome Test","XelTest","XelTest","test1","test1",""
"passed","Thu Dec 23 12:43:00 GMT 2021","Thu Dec 23 12:43:00 GMT 2021","77","Regression Suite","Chrome Test","TestHome","TestHome","testFakeGenerator","testFakeGenerator",""
"passed","Thu Dec 23 12:42:51 GMT 2021","Thu Dec 23 12:42:51 GMT 2021","2","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_three","testTwo_three",""
"passed","Thu Dec 23 12:43:00 GMT 2021","Thu Dec 23 12:43:00 GMT 2021","5","Regression Suite","Chrome Test","TestHome","TestHome","test1","test1",""
"passed","Thu Dec 23 12:42:51 GMT 2021","Thu Dec 23 12:42:51 GMT 2021","13","Regression Suite","Chrome Test","TestJson","TestJson","testScreenshot","testScreenshot",""
"passed","Thu Dec 23 12:42:51 GMT 2021","Thu Dec 23 12:42:51 GMT 2021","2","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_four","testTwo_four",""
"passed","Thu Dec 23 12:42:51 GMT 2021","Thu Dec 23 12:42:51 GMT 2021","4","Regression Suite","Chrome Test","TestYaml","TestYaml","testContainers","testContainers",""
"passed","Thu Dec 23 12:43:01 GMT 2021","Thu Dec 23 12:43:01 GMT 2021","369","Regression Suite","Chrome Test","TestHome","TestHome","testJscript","testJscript",""
"passed","Thu Dec 23 12:42:51 GMT 2021","Thu Dec 23 12:42:51 GMT 2021","0","Regression Suite","Chrome Test","TestJson","TestJson","testJsonPath","testJsonPath",""
"passed","Thu Dec 23 12:42:51 GMT 2021","Thu Dec 23 12:42:51 GMT 2021","1","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_four","testTwo_four",""
"passed","Thu Dec 23 12:42:57 GMT 2021","Thu Dec 23 12:42:57 GMT 2021","45","Regression Suite","Chrome Test","TestRest","TestRest","test_put_user_object","json-server users",""
"passed","Thu Dec 23 12:42:51 GMT 2021","Thu Dec 23 12:42:51 GMT 2021","0","Regression Suite","Chrome Test","TestYaml","TestYaml","testYaml","testYaml",""
"passed","Thu Dec 23 12:42:52 GMT 2021","Thu Dec 23 12:42:52 GMT 2021","3","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_two","testTwo_two",""
"passed","Thu Dec 23 12:42:51 GMT 2021","Thu Dec 23 12:42:51 GMT 2021","1","Regression Suite","Chrome Test","TestJson","TestJson","testThree_two","testThree_two",""
"passed","Thu Dec 23 12:42:52 GMT 2021","Thu Dec 23 12:42:52 GMT 2021","1","Regression Suite","Chrome Test","XelTest","XelTest","testTwo_two","testTwo_two",""
